,rewardSum,profit,guessedRightCnt,guessedWrongCnt,guessUpCnt,guessDownCnt,guessSkipCnt,guessCnt
672,0.0,-38.0,0.0,0.0,8.0,5.0,12.0,25.0
673,0.0,23.0,0.0,0.0,1.0,1.0,9.0,11.0
674,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
675,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
676,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
677,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0
678,0.0,31.0,0.0,0.0,2.0,2.0,5.0,9.0
679,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
680,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
681,-3.0,1.0,0.0,3.0,12.0,6.0,18.0,36.0
682,-1.0,-11.0,1.0,2.0,1.0,8.0,14.0,23.0
683,-1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
684,0.0,4.0,0.0,0.0,17.0,12.0,42.0,71.0
685,0.0,-20.0,1.0,1.0,2.0,1.0,1.0,4.0
686,1.0,0.0,1.0,0.0,1.0,3.0,3.0,7.0
687,-3.0,7.0,2.0,5.0,13.0,14.0,19.0,46.0
688,0.0,-18.0,1.0,1.0,10.0,11.0,19.0,40.0
689,-2.0,-23.0,0.0,2.0,15.0,18.0,32.0,65.0
690,0.0,0.0,1.0,1.0,0.0,3.0,5.0,8.0
691,-1.0,28.0,0.0,1.0,2.0,1.0,4.0,7.0
692,-1.0,-21.0,0.0,1.0,10.0,9.0,17.0,36.0
693,1.0,46.0,1.0,0.0,9.0,3.0,22.0,34.0
694,1.0,35.0,1.0,0.0,3.0,5.0,3.0,11.0
695,1.0,42.0,2.0,1.0,4.0,0.0,3.0,7.0
696,1.0,-63.0,1.0,0.0,15.0,7.0,24.0,46.0
697,2.0,-22.0,2.0,0.0,2.0,2.0,5.0,9.0
698,0.0,16.0,0.0,0.0,1.0,0.0,3.0,4.0
699,-1.0,-3.0,0.0,1.0,17.0,25.0,29.0,71.0
