Date,Close
2018-09-15 01-AM,6485.66
2018-09-15 12-AM,6478.04
2018-09-14 11-PM,6516.03
2018-09-14 10-PM,6512.49
2018-09-14 09-PM,6535.0
2018-09-14 08-PM,6538.0
2018-09-14 07-PM,6472.0
2018-09-14 06-PM,6470.69
2018-09-14 05-PM,6503.0
2018-09-14 04-PM,6478.39
2018-09-14 03-PM,6450.0
2018-09-14 02-PM,6445.67
2018-09-14 01-PM,6462.0
2018-09-14 12-PM,6462.51
2018-09-14 11-AM,6440.42
2018-09-14 10-AM,6425.26
2018-09-14 09-AM,6421.52
2018-09-14 08-AM,6549.44
2018-09-14 07-AM,6556.0
2018-09-14 06-AM,6551.62
2018-09-14 05-AM,6539.99
2018-09-14 04-AM,6551.0
2018-09-14 03-AM,6547.82
2018-09-14 02-AM,6488.81
2018-09-14 01-AM,6462.0
2018-09-14 12-AM,6485.99
2018-09-13 11-PM,6478.89
2018-09-13 10-PM,6458.48
2018-09-13 09-PM,6464.0
2018-09-13 08-PM,6446.99
2018-09-13 07-PM,6484.55
2018-09-13 06-PM,6501.37
2018-09-13 05-PM,6506.01
2018-09-13 04-PM,6480.01
2018-09-13 03-PM,6491.31
2018-09-13 02-PM,6503.38
2018-09-13 01-PM,6454.57
2018-09-13 12-PM,6465.36
2018-09-13 11-AM,6436.02
2018-09-13 10-AM,6434.0
2018-09-13 09-AM,6409.81
2018-09-13 08-AM,6384.0
2018-09-13 07-AM,6385.0
2018-09-13 06-AM,6379.78
2018-09-13 05-AM,6388.39
2018-09-13 04-AM,6382.13
2018-09-13 03-AM,6389.97
2018-09-13 02-AM,6391.4
2018-09-13 01-AM,6408.0
2018-09-13 12-AM,6326.0
2018-09-12 11-PM,6335.65
2018-09-12 10-PM,6299.99
2018-09-12 09-PM,6305.0
2018-09-12 08-PM,6303.17
2018-09-12 07-PM,6298.99
2018-09-12 06-PM,6273.96
2018-09-12 05-PM,6259.5
2018-09-12 04-PM,6261.99
2018-09-12 03-PM,6267.01
2018-09-12 02-PM,6280.0
2018-09-12 01-PM,6248.52
2018-09-12 12-PM,6232.46
2018-09-12 11-AM,6236.22
2018-09-12 10-AM,6246.98
2018-09-12 09-AM,6238.99
2018-09-12 08-AM,6240.0
2018-09-12 07-AM,6252.78
2018-09-12 06-AM,6269.46
2018-09-12 05-AM,6262.86
2018-09-12 04-AM,6260.0
2018-09-12 03-AM,6248.84
2018-09-12 02-AM,6259.48
2018-09-12 01-AM,6259.18
2018-09-12 12-AM,6282.53
2018-09-11 11-PM,6287.4
2018-09-11 10-PM,6305.99
2018-09-11 09-PM,6250.0
2018-09-11 08-PM,6264.71
2018-09-11 07-PM,6242.99
2018-09-11 06-PM,6239.26
2018-09-11 05-PM,6252.54
2018-09-11 04-PM,6252.45
2018-09-11 03-PM,6214.89
2018-09-11 02-PM,6274.85
2018-09-11 01-PM,6267.57
2018-09-11 12-PM,6272.96
2018-09-11 11-AM,6316.34
2018-09-11 10-AM,6327.85
2018-09-11 09-AM,6317.24
2018-09-11 08-AM,6304.28
2018-09-11 07-AM,6330.01
2018-09-11 06-AM,6325.19
2018-09-11 05-AM,6322.01
2018-09-11 04-AM,6348.99
2018-09-11 03-AM,6349.11
2018-09-11 02-AM,6390.0
2018-09-11 01-AM,6309.9
2018-09-11 12-AM,6300.0
2018-09-10 11-PM,6287.29
2018-09-10 10-PM,6293.32
2018-09-10 09-PM,6298.0
